Op	InType	OutType	Template	DesignStat	DPD	TWDFR
dotnet_shift_left_by_2	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_2	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_2	unsigned64	unsigned64	sync	impl	0,763	-0,067
dotnet_shift_right_by_2	signed64	signed64	sync	impl	0,810	-0,074
dotnet_shift_left_by_2	unsigned32	unsigned32	sync	impl	0,743	-0,098
dotnet_shift_left_by_2	signed32	signed32	sync	impl	0,743	-0,098
dotnet_shift_right_by_2	unsigned32	unsigned32	sync	impl	0,743	-0,098
dotnet_shift_right_by_2	signed32	signed32	sync	impl	0,788	-0,098
mul_by_4	unsigned8	unsigned8	sync	impl	0,825	-0,071
mul_by_4	unsigned16	unsigned16	sync	impl	0,736	-0,071
mul_by_4	unsigned32	unsigned32	sync	impl	0,743	-0,098
mul_by_4	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_4	signed8	signed8	sync	impl	0,825	-0,071
mul_by_4	signed16	signed16	sync	impl	0,736	-0,071
mul_by_4	signed32	signed32	sync	impl	0,743	-0,098
mul_by_4	signed64	signed64	sync	impl	0,743	-0,098
div_by_4	unsigned8	unsigned8	sync	impl	0,736	-0,071
div_by_4	unsigned16	unsigned16	sync	impl	0,894	-0,077
div_by_4	unsigned32	unsigned32	sync	impl	0,743	-0,098
div_by_4	unsigned64	unsigned64	sync	impl	0,763	-0,067
div_by_4	signed8	signed8	sync	impl	2,084	-0,184
div_by_4	signed16	signed16	sync	impl	3,706	-0,084
div_by_4	signed32	signed32	sync	impl	4,255	-0,202
div_by_4	signed64	signed64	sync	impl	4,534	-0,211
dotnet_shift_left_by_3	unsigned64	unsigned64	sync	impl	0,793	-0,085
dotnet_shift_left_by_3	signed64	signed64	sync	impl	0,793	-0,085
dotnet_shift_right_by_3	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_3	signed64	signed64	sync	impl	0,822	-0,074
dotnet_shift_left_by_3	unsigned32	unsigned32	sync	impl	0,793	-0,085
dotnet_shift_left_by_3	signed32	signed32	sync	impl	0,793	-0,085
dotnet_shift_right_by_3	unsigned32	unsigned32	sync	impl	0,743	-0,098
dotnet_shift_right_by_3	signed32	signed32	sync	impl	0,828	-0,095
mul_by_8	unsigned8	unsigned8	sync	impl	0,736	-0,071
mul_by_8	unsigned16	unsigned16	sync	impl	0,846	-0,042
mul_by_8	unsigned32	unsigned32	sync	impl	0,793	-0,085
mul_by_8	unsigned64	unsigned64	sync	impl	0,793	-0,085
mul_by_8	signed8	signed8	sync	impl	0,736	-0,071
mul_by_8	signed16	signed16	sync	impl	0,846	-0,042
mul_by_8	signed32	signed32	sync	impl	0,793	-0,085
mul_by_8	signed64	signed64	sync	impl	0,793	-0,085
div_by_8	unsigned8	unsigned8	sync	impl	0,846	-0,042
div_by_8	unsigned16	unsigned16	sync	impl	0,846	-0,042
div_by_8	unsigned32	unsigned32	sync	impl	0,743	-0,098
div_by_8	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_8	signed8	signed8	sync	impl	2,052	-0,076
div_by_8	signed16	signed16	sync	impl	4,056	-0,190
div_by_8	signed32	signed32	sync	impl	4,083	-0,097
div_by_8	signed64	signed64	sync	impl	4,529	-0,110
dotnet_shift_left_by_4	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_4	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_4	unsigned64	unsigned64	sync	impl	0,763	-0,067
dotnet_shift_right_by_4	signed64	signed64	sync	impl	0,944	-0,073
dotnet_shift_left_by_4	unsigned32	unsigned32	sync	impl	0,732	-0,098
dotnet_shift_left_by_4	signed32	signed32	sync	impl	0,732	-0,098
dotnet_shift_right_by_4	unsigned32	unsigned32	sync	impl	0,743	-0,098
dotnet_shift_right_by_4	signed32	signed32	sync	impl	0,833	-0,068
mul_by_16	unsigned8	unsigned8	sync	impl	0,941	-0,060
mul_by_16	unsigned16	unsigned16	sync	impl	0,732	-0,071
mul_by_16	unsigned32	unsigned32	sync	impl	0,732	-0,098
mul_by_16	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_16	signed8	signed8	sync	impl	0,941	-0,060
mul_by_16	signed16	signed16	sync	impl	0,732	-0,071
mul_by_16	signed32	signed32	sync	impl	0,732	-0,098
mul_by_16	signed64	signed64	sync	impl	0,743	-0,098
div_by_16	unsigned8	unsigned8	sync	impl	1,009	-0,060
div_by_16	unsigned16	unsigned16	sync	impl	0,732	-0,071
div_by_16	unsigned32	unsigned32	sync	impl	0,743	-0,098
div_by_16	unsigned64	unsigned64	sync	impl	0,763	-0,067
div_by_16	signed8	signed8	sync	impl	2,160	-0,065
div_by_16	signed16	signed16	sync	impl	4,154	-0,220
div_by_16	signed32	signed32	sync	impl	4,205	-0,174
div_by_16	signed64	signed64	sync	impl	4,435	-0,215
dotnet_shift_left_by_5	unsigned64	unsigned64	sync	impl	0,795	-0,067
dotnet_shift_left_by_5	signed64	signed64	sync	impl	0,795	-0,067
dotnet_shift_right_by_5	unsigned64	unsigned64	sync	impl	0,811	-0,080
dotnet_shift_right_by_5	signed64	signed64	sync	impl	1,036	-0,074
dotnet_shift_left_by_5	unsigned32	unsigned32	sync	impl	0,795	-0,067
dotnet_shift_left_by_5	signed32	signed32	sync	impl	0,795	-0,067
dotnet_shift_right_by_5	unsigned32	unsigned32	sync	impl	0,743	-0,098
dotnet_shift_right_by_5	signed32	signed32	sync	impl	1,087	-0,066
mul_by_32	unsigned8	unsigned8	sync	impl	0,846	-0,042
mul_by_32	unsigned16	unsigned16	sync	impl	0,775	-0,042
mul_by_32	unsigned32	unsigned32	sync	impl	0,795	-0,067
mul_by_32	unsigned64	unsigned64	sync	impl	0,795	-0,067
mul_by_32	signed8	signed8	sync	impl	0,846	-0,042
mul_by_32	signed16	signed16	sync	impl	0,775	-0,042
mul_by_32	signed32	signed32	sync	impl	0,795	-0,067
mul_by_32	signed64	signed64	sync	impl	0,795	-0,067
div_by_32	unsigned8	unsigned8	sync	impl	0,736	-0,071
div_by_32	unsigned16	unsigned16	sync	impl	0,732	-0,071
div_by_32	unsigned32	unsigned32	sync	impl	0,743	-0,098
div_by_32	unsigned64	unsigned64	sync	impl	0,811	-0,080
div_by_32	signed8	signed8	sync	impl	2,411	-0,071
div_by_32	signed16	signed16	sync	impl	3,462	-0,073
div_by_32	signed32	signed32	sync	impl	4,312	-0,165
div_by_32	signed64	signed64	sync	impl	4,580	-0,081
dotnet_shift_left_by_6	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_6	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_6	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_6	signed64	signed64	sync	impl	1,147	-0,073
dotnet_shift_left_by_6	unsigned32	unsigned32	sync	impl	0,787	-0,098
dotnet_shift_left_by_6	signed32	signed32	sync	impl	0,787	-0,098
dotnet_shift_right_by_6	unsigned32	unsigned32	sync	impl	0,743	-0,098
dotnet_shift_right_by_6	signed32	signed32	sync	impl	1,087	-0,066
mul_by_64	unsigned8	unsigned8	sync	impl	0,846	-0,042
mul_by_64	unsigned16	unsigned16	sync	impl	0,846	-0,042
mul_by_64	unsigned32	unsigned32	sync	impl	0,787	-0,098
mul_by_64	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_64	signed8	signed8	sync	impl	0,846	-0,042
mul_by_64	signed16	signed16	sync	impl	0,846	-0,042
mul_by_64	signed32	signed32	sync	impl	0,787	-0,098
mul_by_64	signed64	signed64	sync	impl	0,743	-0,098
div_by_64	unsigned8	unsigned8	sync	impl	0,846	-0,042
div_by_64	unsigned16	unsigned16	sync	impl	0,736	-0,071
div_by_64	unsigned32	unsigned32	sync	impl	0,743	-0,098
div_by_64	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_64	signed8	signed8	sync	impl	2,375	-0,071
div_by_64	signed16	signed16	sync	impl	3,344	-0,114
div_by_64	signed32	signed32	sync	impl	4,211	-0,104
div_by_64	signed64	signed64	sync	impl	4,638	-0,196
dotnet_shift_left_by_7	unsigned64	unsigned64	sync	impl	0,793	-0,085
dotnet_shift_left_by_7	signed64	signed64	sync	impl	0,793	-0,085
dotnet_shift_right_by_7	unsigned64	unsigned64	sync	impl	1,152	-0,019
dotnet_shift_right_by_7	signed64	signed64	sync	impl	1,159	-0,073
dotnet_shift_left_by_7	unsigned32	unsigned32	sync	impl	0,793	-0,085
dotnet_shift_left_by_7	signed32	signed32	sync	impl	0,793	-0,085
dotnet_shift_right_by_7	unsigned32	unsigned32	sync	impl	0,743	-0,098
dotnet_shift_right_by_7	signed32	signed32	sync	impl	1,221	-0,090
mul_by_128	unsigned8	unsigned8	sync	impl	0,899	-0,066
mul_by_128	unsigned16	unsigned16	sync	impl	0,736	-0,071
mul_by_128	unsigned32	unsigned32	sync	impl	0,793	-0,085
mul_by_128	unsigned64	unsigned64	sync	impl	0,793	-0,085
mul_by_128	signed16	signed16	sync	impl	0,736	-0,071
mul_by_128	signed32	signed32	sync	impl	0,793	-0,085
mul_by_128	signed64	signed64	sync	impl	0,793	-0,085
div_by_128	unsigned8	unsigned8	sync	impl	0,556	-0,066
div_by_128	unsigned16	unsigned16	sync	impl	0,775	-0,042
div_by_128	unsigned32	unsigned32	sync	impl	0,743	-0,098
div_by_128	unsigned64	unsigned64	sync	impl	1,152	-0,019
div_by_128	signed16	signed16	sync	impl	3,703	-0,194
div_by_128	signed32	signed32	sync	impl	4,064	-0,070
div_by_128	signed64	signed64	sync	impl	4,430	-0,117
dotnet_shift_left_by_8	unsigned64	unsigned64	sync	impl	0,811	-0,080
dotnet_shift_left_by_8	signed64	signed64	sync	impl	0,811	-0,080
dotnet_shift_right_by_8	unsigned64	unsigned64	sync	impl	0,763	-0,067
dotnet_shift_right_by_8	signed64	signed64	sync	impl	1,159	-0,073
dotnet_shift_left_by_8	unsigned32	unsigned32	sync	impl	0,811	-0,080
dotnet_shift_left_by_8	signed32	signed32	sync	impl	0,811	-0,080
dotnet_shift_right_by_8	unsigned32	unsigned32	sync	impl	0,743	-0,098
dotnet_shift_right_by_8	signed32	signed32	sync	impl	0,969	-0,072
mul_by_256	unsigned16	unsigned16	sync	impl	0,807	-0,060
mul_by_256	unsigned32	unsigned32	sync	impl	0,811	-0,080
mul_by_256	unsigned64	unsigned64	sync	impl	0,811	-0,080
mul_by_256	signed16	signed16	sync	impl	0,807	-0,060
mul_by_256	signed32	signed32	sync	impl	0,811	-0,080
mul_by_256	signed64	signed64	sync	impl	0,811	-0,080
div_by_256	unsigned16	unsigned16	sync	impl	0,734	-0,060
div_by_256	unsigned32	unsigned32	sync	impl	0,743	-0,098
div_by_256	unsigned64	unsigned64	sync	impl	0,763	-0,067
div_by_256	signed16	signed16	sync	impl	3,613	-0,200
div_by_256	signed32	signed32	sync	impl	3,981	-0,105
div_by_256	signed64	signed64	sync	impl	4,558	-0,104
dotnet_shift_left_by_9	unsigned64	unsigned64	sync	impl	0,758	-0,103
dotnet_shift_left_by_9	signed64	signed64	sync	impl	0,758	-0,103
dotnet_shift_right_by_9	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_9	signed64	signed64	sync	impl	1,282	-0,072
dotnet_shift_left_by_9	unsigned32	unsigned32	sync	impl	0,795	-0,067
dotnet_shift_left_by_9	signed32	signed32	sync	impl	0,795	-0,067
dotnet_shift_right_by_9	unsigned32	unsigned32	sync	impl	0,811	-0,080
dotnet_shift_right_by_9	signed32	signed32	sync	impl	1,295	-0,077
mul_by_512	unsigned16	unsigned16	sync	impl	0,736	-0,071
mul_by_512	unsigned32	unsigned32	sync	impl	0,795	-0,067
mul_by_512	unsigned64	unsigned64	sync	impl	0,758	-0,103
mul_by_512	signed16	signed16	sync	impl	0,736	-0,071
mul_by_512	signed32	signed32	sync	impl	0,795	-0,067
mul_by_512	signed64	signed64	sync	impl	0,758	-0,103
div_by_512	unsigned16	unsigned16	sync	impl	0,825	-0,071
div_by_512	unsigned32	unsigned32	sync	impl	0,811	-0,080
div_by_512	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_512	signed16	signed16	sync	impl	3,891	-0,076
div_by_512	signed32	signed32	sync	impl	4,323	-0,089
div_by_512	signed64	signed64	sync	impl	4,652	-0,080
dotnet_shift_left_by_10	unsigned64	unsigned64	sync	impl	0,772	-0,090
dotnet_shift_left_by_10	signed64	signed64	sync	impl	0,772	-0,090
dotnet_shift_right_by_10	unsigned64	unsigned64	sync	impl	0,763	-0,067
dotnet_shift_right_by_10	signed64	signed64	sync	impl	1,003	-0,074
dotnet_shift_left_by_10	unsigned32	unsigned32	sync	impl	0,732	-0,098
dotnet_shift_left_by_10	signed32	signed32	sync	impl	0,732	-0,098
dotnet_shift_right_by_10	unsigned32	unsigned32	sync	impl	0,743	-0,098
dotnet_shift_right_by_10	signed32	signed32	sync	impl	1,283	-0,066
mul_by_1024	unsigned16	unsigned16	sync	impl	0,736	-0,071
mul_by_1024	unsigned32	unsigned32	sync	impl	0,732	-0,098
mul_by_1024	unsigned64	unsigned64	sync	impl	0,772	-0,090
mul_by_1024	signed16	signed16	sync	impl	0,736	-0,071
mul_by_1024	signed32	signed32	sync	impl	0,732	-0,098
mul_by_1024	signed64	signed64	sync	impl	0,772	-0,090
div_by_1024	unsigned16	unsigned16	sync	impl	0,736	-0,071
div_by_1024	unsigned32	unsigned32	sync	impl	0,743	-0,098
div_by_1024	unsigned64	unsigned64	sync	impl	0,763	-0,067
div_by_1024	signed16	signed16	sync	impl	3,902	-0,076
div_by_1024	signed32	signed32	sync	impl	4,494	-0,185
div_by_1024	signed64	signed64	sync	impl	4,629	-0,081
dotnet_shift_left_by_11	unsigned64	unsigned64	sync	impl	0,788	-0,074
dotnet_shift_left_by_11	signed64	signed64	sync	impl	0,788	-0,074
dotnet_shift_right_by_11	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_11	signed64	signed64	sync	impl	0,950	-0,073
dotnet_shift_left_by_11	unsigned32	unsigned32	sync	impl	0,795	-0,067
dotnet_shift_left_by_11	signed32	signed32	sync	impl	0,795	-0,067
dotnet_shift_right_by_11	unsigned32	unsigned32	sync	impl	0,743	-0,098
dotnet_shift_right_by_11	signed32	signed32	sync	impl	1,394	-0,081
mul_by_2048	unsigned16	unsigned16	sync	impl	0,736	-0,071
mul_by_2048	unsigned32	unsigned32	sync	impl	0,795	-0,067
mul_by_2048	unsigned64	unsigned64	sync	impl	0,788	-0,074
mul_by_2048	signed16	signed16	sync	impl	0,736	-0,071
mul_by_2048	signed32	signed32	sync	impl	0,795	-0,067
mul_by_2048	signed64	signed64	sync	impl	0,788	-0,074
div_by_2048	unsigned16	unsigned16	sync	impl	0,846	-0,042
div_by_2048	unsigned32	unsigned32	sync	impl	0,743	-0,098
div_by_2048	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_2048	signed16	signed16	sync	impl	3,079	-0,101
div_by_2048	signed32	signed32	sync	impl	4,286	-0,202
div_by_2048	signed64	signed64	sync	impl	4,728	-0,106
dotnet_shift_left_by_12	unsigned64	unsigned64	sync	impl	0,763	-0,067
dotnet_shift_left_by_12	signed64	signed64	sync	impl	0,763	-0,067
dotnet_shift_right_by_12	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_12	signed64	signed64	sync	impl	1,311	-0,085
dotnet_shift_left_by_12	unsigned32	unsigned32	sync	impl	0,809	-0,098
dotnet_shift_left_by_12	signed32	signed32	sync	impl	0,809	-0,098
dotnet_shift_right_by_12	unsigned32	unsigned32	sync	impl	0,732	-0,098
dotnet_shift_right_by_12	signed32	signed32	sync	impl	1,203	-0,067
mul_by_4096	unsigned16	unsigned16	sync	impl	0,941	-0,060
mul_by_4096	unsigned32	unsigned32	sync	impl	0,809	-0,098
mul_by_4096	unsigned64	unsigned64	sync	impl	0,763	-0,067
mul_by_4096	signed16	signed16	sync	impl	0,941	-0,060
mul_by_4096	signed32	signed32	sync	impl	0,809	-0,098
mul_by_4096	signed64	signed64	sync	impl	0,763	-0,067
div_by_4096	unsigned16	unsigned16	sync	impl	1,009	-0,060
div_by_4096	unsigned32	unsigned32	sync	impl	0,732	-0,098
div_by_4096	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_4096	signed16	signed16	sync	impl	3,635	-0,194
div_by_4096	signed32	signed32	sync	impl	4,213	-0,190
div_by_4096	signed64	signed64	sync	impl	4,954	-0,112
dotnet_shift_left_by_13	unsigned64	unsigned64	sync	impl	0,810	-0,085
dotnet_shift_left_by_13	signed64	signed64	sync	impl	0,810	-0,085
dotnet_shift_right_by_13	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_13	signed64	signed64	sync	impl	1,434	-0,084
dotnet_shift_left_by_13	unsigned32	unsigned32	sync	impl	0,809	-0,098
dotnet_shift_left_by_13	signed32	signed32	sync	impl	0,809	-0,098
dotnet_shift_right_by_13	unsigned32	unsigned32	sync	impl	0,732	-0,098
dotnet_shift_right_by_13	signed32	signed32	sync	impl	1,209	-0,067
mul_by_8192	unsigned16	unsigned16	sync	impl	0,846	-0,042
mul_by_8192	unsigned32	unsigned32	sync	impl	0,809	-0,098
mul_by_8192	unsigned64	unsigned64	sync	impl	0,810	-0,085
mul_by_8192	signed16	signed16	sync	impl	0,846	-0,042
mul_by_8192	signed32	signed32	sync	impl	0,809	-0,098
mul_by_8192	signed64	signed64	sync	impl	0,810	-0,085
div_by_8192	unsigned16	unsigned16	sync	impl	0,736	-0,071
div_by_8192	unsigned32	unsigned32	sync	impl	0,732	-0,098
div_by_8192	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_8192	signed16	signed16	sync	impl	3,222	-0,114
div_by_8192	signed32	signed32	sync	impl	4,418	-0,159
div_by_8192	signed64	signed64	sync	impl	4,683	-0,109
dotnet_shift_left_by_14	unsigned64	unsigned64	sync	impl	0,787	-0,098
dotnet_shift_left_by_14	signed64	signed64	sync	impl	0,787	-0,098
dotnet_shift_right_by_14	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_14	signed64	signed64	sync	impl	1,690	-0,019
dotnet_shift_left_by_14	unsigned32	unsigned32	sync	impl	0,736	-0,071
dotnet_shift_left_by_14	signed32	signed32	sync	impl	0,736	-0,071
dotnet_shift_right_by_14	unsigned32	unsigned32	sync	impl	0,732	-0,071
dotnet_shift_right_by_14	signed32	signed32	sync	impl	1,434	-0,084
mul_by_16384	unsigned16	unsigned16	sync	impl	0,846	-0,042
mul_by_16384	unsigned32	unsigned32	sync	impl	0,736	-0,071
mul_by_16384	unsigned64	unsigned64	sync	impl	0,787	-0,098
mul_by_16384	signed16	signed16	sync	impl	0,846	-0,042
mul_by_16384	signed32	signed32	sync	impl	0,736	-0,071
mul_by_16384	signed64	signed64	sync	impl	0,787	-0,098
div_by_16384	unsigned16	unsigned16	sync	impl	0,846	-0,042
div_by_16384	unsigned32	unsigned32	sync	impl	0,732	-0,071
div_by_16384	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_16384	signed16	signed16	sync	impl	2,890	-0,114
div_by_16384	signed32	signed32	sync	impl	4,528	-0,171
div_by_16384	signed64	signed64	sync	impl	4,931	-0,122
dotnet_shift_left_by_15	unsigned64	unsigned64	sync	impl	0,758	-0,096
dotnet_shift_left_by_15	signed64	signed64	sync	impl	0,758	-0,096
dotnet_shift_right_by_15	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_15	signed64	signed64	sync	impl	1,285	-0,067
dotnet_shift_left_by_15	unsigned32	unsigned32	sync	impl	0,775	-0,042
dotnet_shift_left_by_15	signed32	signed32	sync	impl	0,775	-0,042
dotnet_shift_right_by_15	unsigned32	unsigned32	sync	impl	0,736	-0,071
dotnet_shift_right_by_15	signed32	signed32	sync	impl	1,434	-0,084
mul_by_32768	unsigned16	unsigned16	sync	impl	0,899	-0,066
mul_by_32768	unsigned32	unsigned32	sync	impl	0,775	-0,042
mul_by_32768	unsigned64	unsigned64	sync	impl	0,758	-0,096
mul_by_32768	signed32	signed32	sync	impl	0,775	-0,042
mul_by_32768	signed64	signed64	sync	impl	0,758	-0,096
div_by_32768	unsigned16	unsigned16	sync	impl	0,556	-0,066
div_by_32768	unsigned32	unsigned32	sync	impl	0,736	-0,071
div_by_32768	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_32768	signed32	signed32	sync	impl	4,233	-0,202
div_by_32768	signed64	signed64	sync	impl	4,952	-0,112
dotnet_shift_left_by_16	unsigned64	unsigned64	sync	impl	0,732	-0,098
dotnet_shift_left_by_16	signed64	signed64	sync	impl	0,732	-0,098
dotnet_shift_right_by_16	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_16	signed64	signed64	sync	impl	1,425	-0,066
dotnet_shift_left_by_16	unsigned32	unsigned32	sync	impl	0,736	-0,071
dotnet_shift_left_by_16	signed32	signed32	sync	impl	0,736	-0,071
dotnet_shift_right_by_16	unsigned32	unsigned32	sync	impl	0,775	-0,053
dotnet_shift_right_by_16	signed32	signed32	sync	impl	1,115	-0,070
mul_by_65536	unsigned32	unsigned32	sync	impl	0,736	-0,071
mul_by_65536	unsigned64	unsigned64	sync	impl	0,732	-0,098
mul_by_65536	signed32	signed32	sync	impl	0,736	-0,071
mul_by_65536	signed64	signed64	sync	impl	0,732	-0,098
div_by_65536	unsigned32	unsigned32	sync	impl	0,775	-0,053
div_by_65536	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_65536	signed32	signed32	sync	impl	4,442	-0,296
div_by_65536	signed64	signed64	sync	impl	5,021	-0,122
dotnet_shift_left_by_17	unsigned64	unsigned64	sync	impl	0,810	-0,085
dotnet_shift_left_by_17	signed64	signed64	sync	impl	0,810	-0,085
dotnet_shift_right_by_17	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_17	signed64	signed64	sync	impl	1,425	-0,066
dotnet_shift_left_by_17	unsigned32	unsigned32	sync	impl	0,775	-0,042
dotnet_shift_left_by_17	signed32	signed32	sync	impl	0,775	-0,042
dotnet_shift_right_by_17	unsigned32	unsigned32	sync	impl	0,775	-0,042
dotnet_shift_right_by_17	signed32	signed32	sync	impl	1,450	-0,064
mul_by_131072	unsigned32	unsigned32	sync	impl	0,775	-0,042
mul_by_131072	unsigned64	unsigned64	sync	impl	0,810	-0,085
mul_by_131072	signed32	signed32	sync	impl	0,775	-0,042
mul_by_131072	signed64	signed64	sync	impl	0,810	-0,085
div_by_131072	unsigned32	unsigned32	sync	impl	0,775	-0,042
div_by_131072	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_131072	signed32	signed32	sync	impl	4,170	-0,192
div_by_131072	signed64	signed64	sync	impl	4,846	-0,115
dotnet_shift_left_by_18	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_18	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_18	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_18	signed64	signed64	sync	impl	1,447	-0,019
dotnet_shift_left_by_18	unsigned32	unsigned32	sync	impl	0,736	-0,071
dotnet_shift_left_by_18	signed32	signed32	sync	impl	0,736	-0,071
dotnet_shift_right_by_18	unsigned32	unsigned32	sync	impl	0,894	-0,077
dotnet_shift_right_by_18	signed32	signed32	sync	impl	1,395	-0,079
mul_by_262144	unsigned32	unsigned32	sync	impl	0,736	-0,071
mul_by_262144	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_262144	signed32	signed32	sync	impl	0,736	-0,071
mul_by_262144	signed64	signed64	sync	impl	0,743	-0,098
div_by_262144	unsigned32	unsigned32	sync	impl	0,894	-0,077
div_by_262144	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_262144	signed32	signed32	sync	impl	4,605	-0,182
div_by_262144	signed64	signed64	sync	impl	5,094	-0,102
dotnet_shift_left_by_19	unsigned64	unsigned64	sync	impl	0,813	-0,085
dotnet_shift_left_by_19	signed64	signed64	sync	impl	0,813	-0,085
dotnet_shift_right_by_19	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_19	signed64	signed64	sync	impl	1,498	-0,028
dotnet_shift_left_by_19	unsigned32	unsigned32	sync	impl	0,846	-0,042
dotnet_shift_left_by_19	signed32	signed32	sync	impl	0,846	-0,042
dotnet_shift_right_by_19	unsigned32	unsigned32	sync	impl	0,846	-0,042
dotnet_shift_right_by_19	signed32	signed32	sync	impl	1,140	-0,081
mul_by_524288	unsigned32	unsigned32	sync	impl	0,846	-0,042
mul_by_524288	unsigned64	unsigned64	sync	impl	0,813	-0,085
mul_by_524288	signed32	signed32	sync	impl	0,846	-0,042
mul_by_524288	signed64	signed64	sync	impl	0,813	-0,085
div_by_524288	unsigned32	unsigned32	sync	impl	0,846	-0,042
div_by_524288	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_524288	signed32	signed32	sync	impl	4,399	-0,185
div_by_524288	signed64	signed64	sync	impl	5,011	-0,105
dotnet_shift_left_by_20	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_20	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_20	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_right_by_20	signed64	signed64	sync	impl	1,584	-0,018
dotnet_shift_left_by_20	unsigned32	unsigned32	sync	impl	0,864	-0,053
dotnet_shift_left_by_20	signed32	signed32	sync	impl	0,864	-0,053
dotnet_shift_right_by_20	unsigned32	unsigned32	sync	impl	0,732	-0,071
dotnet_shift_right_by_20	signed32	signed32	sync	impl	1,194	-0,060
mul_by_1048576	unsigned32	unsigned32	sync	impl	0,864	-0,053
mul_by_1048576	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_1048576	signed32	signed32	sync	impl	0,864	-0,053
mul_by_1048576	signed64	signed64	sync	impl	0,743	-0,098
div_by_1048576	unsigned32	unsigned32	sync	impl	0,732	-0,071
div_by_1048576	unsigned64	unsigned64	sync	impl	0,809	-0,098
div_by_1048576	signed32	signed32	sync	impl	4,488	-0,274
div_by_1048576	signed64	signed64	sync	impl	5,025	-0,105
dotnet_shift_left_by_21	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_left_by_21	signed64	signed64	sync	impl	0,743	-0,098
dotnet_shift_right_by_21	unsigned64	unsigned64	sync	impl	0,743	-0,098
dotnet_shift_right_by_21	signed64	signed64	sync	impl	1,515	-0,055
dotnet_shift_left_by_21	unsigned32	unsigned32	sync	impl	0,732	-0,071
dotnet_shift_left_by_21	signed32	signed32	sync	impl	0,732	-0,071
dotnet_shift_right_by_21	unsigned32	unsigned32	sync	impl	0,732	-0,071
dotnet_shift_right_by_21	signed32	signed32	sync	impl	1,566	-0,057
mul_by_2097152	unsigned32	unsigned32	sync	impl	0,732	-0,071
mul_by_2097152	unsigned64	unsigned64	sync	impl	0,743	-0,098
mul_by_2097152	signed32	signed32	sync	impl	0,732	-0,071
mul_by_2097152	signed64	signed64	sync	impl	0,743	-0,098
div_by_2097152	unsigned32	unsigned32	sync	impl	0,732	-0,071
div_by_2097152	unsigned64	unsigned64	sync	impl	0,743	-0,098
div_by_2097152	signed32	signed32	sync	impl	4,490	-0,066
div_by_2097152	signed64	signed64	sync	impl	4,950	-0,100
dotnet_shift_left_by_22	unsigned64	unsigned64	sync	impl	0,809	-0,098
dotnet_shift_left_by_22	signed64	signed64	sync	impl	0,809	-0,098
dotnet_shift_right_by_22	unsigned64	unsigned64	sync	impl	0,809	-0,098
