Op	InType	OutType	Template	DesignStat	DPD	TWDFR
div_by_274877906944	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_274877906944	signed64	signed64	sync	impl	2,506	-0,130
dotnet_shift_left_by_39	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_left_by_39	signed64	signed64	sync	impl	0,382	-0,019
dotnet_shift_right_by_39	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_right_by_39	signed64	signed64	sync	impl	1,162	-0,077
mul_by_549755813888	unsigned64	unsigned64	sync	impl	0,382	-0,019
mul_by_549755813888	signed64	signed64	sync	impl	0,382	-0,019
div_by_549755813888	unsigned64	unsigned64	sync	impl	0,382	-0,019
div_by_549755813888	signed64	signed64	sync	impl	2,394	-0,139
dotnet_shift_left_by_40	unsigned64	unsigned64	sync	impl	0,587	-0,135
dotnet_shift_left_by_40	signed64	signed64	sync	impl	0,587	-0,135
dotnet_shift_right_by_40	unsigned64	unsigned64	sync	impl	0,376	-0,019
dotnet_shift_right_by_40	signed64	signed64	sync	impl	1,189	-0,078
mul_by_1099511627776	unsigned64	unsigned64	sync	impl	0,587	-0,135
mul_by_1099511627776	signed64	signed64	sync	impl	0,587	-0,135
div_by_1099511627776	unsigned64	unsigned64	sync	impl	0,376	-0,019
div_by_1099511627776	signed64	signed64	sync	impl	2,544	-0,132
dotnet_shift_left_by_41	unsigned64	unsigned64	sync	impl	0,413	-0,135
dotnet_shift_left_by_41	signed64	signed64	sync	impl	0,413	-0,135
dotnet_shift_right_by_41	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_right_by_41	signed64	signed64	sync	impl	1,184	-0,077
mul_by_2199023255552	unsigned64	unsigned64	sync	impl	0,413	-0,135
mul_by_2199023255552	signed64	signed64	sync	impl	0,413	-0,135
div_by_2199023255552	unsigned64	unsigned64	sync	impl	0,382	-0,019
div_by_2199023255552	signed64	signed64	sync	impl	2,377	-0,141
dotnet_shift_left_by_42	unsigned64	unsigned64	sync	impl	0,483	-0,135
dotnet_shift_left_by_42	signed64	signed64	sync	impl	0,483	-0,135
dotnet_shift_right_by_42	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_42	signed64	signed64	sync	impl	1,218	-0,080
mul_by_4398046511104	unsigned64	unsigned64	sync	impl	0,483	-0,135
mul_by_4398046511104	signed64	signed64	sync	impl	0,483	-0,135
div_by_4398046511104	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_4398046511104	signed64	signed64	sync	impl	2,433	-0,141
dotnet_shift_left_by_43	unsigned64	unsigned64	sync	impl	0,515	-0,130
dotnet_shift_left_by_43	signed64	signed64	sync	impl	0,515	-0,130
dotnet_shift_right_by_43	unsigned64	unsigned64	sync	impl	0,382	-0,019
dotnet_shift_right_by_43	signed64	signed64	sync	impl	1,247	-0,080
mul_by_8796093022208	unsigned64	unsigned64	sync	impl	0,515	-0,130
mul_by_8796093022208	signed64	signed64	sync	impl	0,515	-0,130
div_by_8796093022208	unsigned64	unsigned64	sync	impl	0,382	-0,019
div_by_8796093022208	signed64	signed64	sync	impl	2,409	-0,138
dotnet_shift_left_by_44	unsigned64	unsigned64	sync	impl	0,541	-0,135
dotnet_shift_left_by_44	signed64	signed64	sync	impl	0,541	-0,135
dotnet_shift_right_by_44	unsigned64	unsigned64	sync	impl	0,376	-0,019
dotnet_shift_right_by_44	signed64	signed64	sync	impl	0,880	-0,082
mul_by_17592186044416	unsigned64	unsigned64	sync	impl	0,541	-0,135
mul_by_17592186044416	signed64	signed64	sync	impl	0,541	-0,135
div_by_17592186044416	unsigned64	unsigned64	sync	impl	0,376	-0,019
div_by_17592186044416	signed64	signed64	sync	impl	2,354	-0,148
dotnet_shift_left_by_45	unsigned64	unsigned64	sync	impl	0,479	-0,037
dotnet_shift_left_by_45	signed64	signed64	sync	impl	0,479	-0,037
dotnet_shift_right_by_45	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_45	signed64	signed64	sync	impl	0,879	-0,083
mul_by_35184372088832	unsigned64	unsigned64	sync	impl	0,479	-0,037
mul_by_35184372088832	signed64	signed64	sync	impl	0,479	-0,037
div_by_35184372088832	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_35184372088832	signed64	signed64	sync	impl	2,439	-0,140
dotnet_shift_left_by_46	unsigned64	unsigned64	sync	impl	0,394	-0,135
dotnet_shift_left_by_46	signed64	signed64	sync	impl	0,394	-0,135
dotnet_shift_right_by_46	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_46	signed64	signed64	sync	impl	0,874	-0,083
mul_by_70368744177664	unsigned64	unsigned64	sync	impl	0,394	-0,135
mul_by_70368744177664	signed64	signed64	sync	impl	0,394	-0,135
div_by_70368744177664	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_70368744177664	signed64	signed64	sync	impl	2,580	-0,135
dotnet_shift_left_by_47	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_47	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_47	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_47	signed64	signed64	sync	impl	0,901	-0,084
mul_by_140737488355328	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_140737488355328	signed64	signed64	sync	impl	0,388	-0,019
div_by_140737488355328	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_140737488355328	signed64	signed64	sync	impl	2,506	-0,134
dotnet_shift_left_by_48	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_left_by_48	signed64	signed64	sync	impl	0,388	-0,019
dotnet_shift_right_by_48	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_48	signed64	signed64	sync	impl	0,875	-0,086
mul_by_281474976710656	unsigned64	unsigned64	sync	impl	0,388	-0,019
mul_by_281474976710656	signed64	signed64	sync	impl	0,388	-0,019
div_by_281474976710656	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_281474976710656	signed64	signed64	sync	impl	2,359	-0,103
dotnet_shift_left_by_49	unsigned64	unsigned64	sync	impl	0,595	-0,135
dotnet_shift_left_by_49	signed64	signed64	sync	impl	0,595	-0,135
dotnet_shift_right_by_49	unsigned64	unsigned64	sync	impl	0,376	-0,019
dotnet_shift_right_by_49	signed64	signed64	sync	impl	0,954	-0,087
mul_by_562949953421312	unsigned64	unsigned64	sync	impl	0,595	-0,135
mul_by_562949953421312	signed64	signed64	sync	impl	0,595	-0,135
div_by_562949953421312	unsigned64	unsigned64	sync	impl	0,376	-0,019
div_by_562949953421312	signed64	signed64	sync	impl	2,259	-0,139
dotnet_shift_left_by_50	unsigned64	unsigned64	sync	impl	0,585	-0,019
dotnet_shift_left_by_50	signed64	signed64	sync	impl	0,585	-0,019
dotnet_shift_right_by_50	unsigned64	unsigned64	sync	impl	0,514	-0,019
dotnet_shift_right_by_50	signed64	signed64	sync	impl	1,012	-0,091
mul_by_1125899906842624	unsigned64	unsigned64	sync	impl	0,585	-0,019
mul_by_1125899906842624	signed64	signed64	sync	impl	0,585	-0,019
div_by_1125899906842624	unsigned64	unsigned64	sync	impl	0,514	-0,019
div_by_1125899906842624	signed64	signed64	sync	impl	2,208	-0,090
dotnet_shift_left_by_51	unsigned64	unsigned64	sync	impl	0,415	-0,135
dotnet_shift_left_by_51	signed64	signed64	sync	impl	0,415	-0,135
dotnet_shift_right_by_51	unsigned64	unsigned64	sync	impl	0,385	-0,019
dotnet_shift_right_by_51	signed64	signed64	sync	impl	1,012	-0,091
mul_by_2251799813685248	unsigned64	unsigned64	sync	impl	0,415	-0,135
mul_by_2251799813685248	signed64	signed64	sync	impl	0,415	-0,135
div_by_2251799813685248	unsigned64	unsigned64	sync	impl	0,385	-0,019
div_by_2251799813685248	signed64	signed64	sync	impl	2,412	-0,131
dotnet_shift_left_by_52	unsigned64	unsigned64	sync	impl	0,585	-0,019
dotnet_shift_left_by_52	signed64	signed64	sync	impl	0,585	-0,019
dotnet_shift_right_by_52	unsigned64	unsigned64	sync	impl	0,376	-0,019
dotnet_shift_right_by_52	signed64	signed64	sync	impl	1,012	-0,091
mul_by_4503599627370496	unsigned64	unsigned64	sync	impl	0,585	-0,019
mul_by_4503599627370496	signed64	signed64	sync	impl	0,585	-0,019
div_by_4503599627370496	unsigned64	unsigned64	sync	impl	0,376	-0,019
div_by_4503599627370496	signed64	signed64	sync	impl	2,365	-0,141
dotnet_shift_left_by_53	unsigned64	unsigned64	sync	impl	0,404	-0,019
dotnet_shift_left_by_53	signed64	signed64	sync	impl	0,404	-0,019
dotnet_shift_right_by_53	unsigned64	unsigned64	sync	impl	0,376	-0,019
dotnet_shift_right_by_53	signed64	signed64	sync	impl	1,006	-0,093
mul_by_9007199254740992	unsigned64	unsigned64	sync	impl	0,404	-0,019
mul_by_9007199254740992	signed64	signed64	sync	impl	0,404	-0,019
div_by_9007199254740992	unsigned64	unsigned64	sync	impl	0,376	-0,019
div_by_9007199254740992	signed64	signed64	sync	impl	2,341	-0,141
dotnet_shift_left_by_54	unsigned64	unsigned64	sync	impl	0,585	-0,019
dotnet_shift_left_by_54	signed64	signed64	sync	impl	0,585	-0,019
dotnet_shift_right_by_54	unsigned64	unsigned64	sync	impl	0,376	-0,019
dotnet_shift_right_by_54	signed64	signed64	sync	impl	0,973	-0,094
mul_by_18014398509481984	unsigned64	unsigned64	sync	impl	0,585	-0,019
mul_by_18014398509481984	signed64	signed64	sync	impl	0,585	-0,019
div_by_18014398509481984	unsigned64	unsigned64	sync	impl	0,376	-0,019
div_by_18014398509481984	signed64	signed64	sync	impl	2,395	-0,158
dotnet_shift_left_by_55	unsigned64	unsigned64	sync	impl	0,406	-0,135
dotnet_shift_left_by_55	signed64	signed64	sync	impl	0,406	-0,135
dotnet_shift_right_by_55	unsigned64	unsigned64	sync	impl	0,514	-0,019
dotnet_shift_right_by_55	signed64	signed64	sync	impl	0,973	-0,094
mul_by_36028797018963968	unsigned64	unsigned64	sync	impl	0,406	-0,135
mul_by_36028797018963968	signed64	signed64	sync	impl	0,406	-0,135
div_by_36028797018963968	unsigned64	unsigned64	sync	impl	0,514	-0,019
div_by_36028797018963968	signed64	signed64	sync	impl	2,639	-0,154
dotnet_shift_left_by_56	unsigned64	unsigned64	sync	impl	0,698	-0,135
dotnet_shift_left_by_56	signed64	signed64	sync	impl	0,698	-0,135
dotnet_shift_right_by_56	unsigned64	unsigned64	sync	impl	0,407	-0,019
dotnet_shift_right_by_56	signed64	signed64	sync	impl	0,936	-0,088
mul_by_72057594037927936	unsigned64	unsigned64	sync	impl	0,698	-0,135
mul_by_72057594037927936	signed64	signed64	sync	impl	0,698	-0,135
div_by_72057594037927936	unsigned64	unsigned64	sync	impl	0,407	-0,019
div_by_72057594037927936	signed64	signed64	sync	impl	2,332	-0,155
dotnet_shift_left_by_57	unsigned64	unsigned64	sync	impl	0,585	-0,019
dotnet_shift_left_by_57	signed64	signed64	sync	impl	0,585	-0,019
dotnet_shift_right_by_57	unsigned64	unsigned64	sync	impl	0,375	-0,019
dotnet_shift_right_by_57	signed64	signed64	sync	impl	0,933	-0,088
mul_by_144115188075855872	unsigned64	unsigned64	sync	impl	0,585	-0,019
mul_by_144115188075855872	signed64	signed64	sync	impl	0,585	-0,019
div_by_144115188075855872	unsigned64	unsigned64	sync	impl	0,375	-0,019
div_by_144115188075855872	signed64	signed64	sync	impl	2,622	-0,155
dotnet_shift_left_by_58	unsigned64	unsigned64	sync	impl	0,552	-0,135
dotnet_shift_left_by_58	signed64	signed64	sync	impl	0,552	-0,135
dotnet_shift_right_by_58	unsigned64	unsigned64	sync	impl	0,388	-0,019
dotnet_shift_right_by_58	signed64	signed64	sync	impl	1,042	-0,095
mul_by_288230376151711744	unsigned64	unsigned64	sync	impl	0,552	-0,135
mul_by_288230376151711744	signed64	signed64	sync	impl	0,552	-0,135
div_by_288230376151711744	unsigned64	unsigned64	sync	impl	0,388	-0,019
div_by_288230376151711744	signed64	signed64	sync	impl	2,275	-0,145
dotnet_shift_left_by_59	unsigned64	unsigned64	sync	impl	0,585	-0,019
dotnet_shift_left_by_59	signed64	signed64	sync	impl	0,585	-0,019
dotnet_shift_right_by_59	unsigned64	unsigned64	sync	impl	0,407	-0,019
dotnet_shift_right_by_59	signed64	signed64	sync	impl	1,042	-0,095
mul_by_576460752303423488	unsigned64	unsigned64	sync	impl	0,585	-0,019
mul_by_576460752303423488	signed64	signed64	sync	impl	0,585	-0,019
div_by_576460752303423488	unsigned64	unsigned64	sync	impl	0,407	-0,019
div_by_576460752303423488	signed64	signed64	sync	impl	2,597	-0,139
dotnet_shift_left_by_60	unsigned64	unsigned64	sync	impl	0,585	-0,019
dotnet_shift_left_by_60	signed64	signed64	sync	impl	0,585	-0,019
dotnet_shift_right_by_60	unsigned64	unsigned64	sync	impl	0,317	-0,019
dotnet_shift_right_by_60	signed64	signed64	sync	impl	1,136	-0,095
mul_by_1152921504606846976	unsigned64	unsigned64	sync	impl	0,585	-0,019
mul_by_1152921504606846976	signed64	signed64	sync	impl	0,585	-0,019
div_by_1152921504606846976	unsigned64	unsigned64	sync	impl	0,317	-0,019
div_by_1152921504606846976	signed64	signed64	sync	impl	2,564	-0,160
dotnet_shift_left_by_61	unsigned64	unsigned64	sync	impl	0,585	-0,019
dotnet_shift_left_by_61	signed64	signed64	sync	impl	0,585	-0,019
dotnet_shift_right_by_61	unsigned64	unsigned64	sync	impl	0,299	-0,041
dotnet_shift_right_by_61	signed64	signed64	sync	impl	1,107	-0,095
mul_by_2305843009213693952	unsigned64	unsigned64	sync	impl	0,585	-0,019
mul_by_2305843009213693952	signed64	signed64	sync	impl	0,585	-0,019
div_by_2305843009213693952	unsigned64	unsigned64	sync	impl	0,299	-0,041
div_by_2305843009213693952	signed64	signed64	sync	impl	2,366	-0,155
dotnet_shift_left_by_62	unsigned64	unsigned64	sync	impl	0,585	-0,019
dotnet_shift_left_by_62	signed64	signed64	sync	impl	0,585	-0,019
dotnet_shift_right_by_62	unsigned64	unsigned64	sync	impl	0,353	-0,041
dotnet_shift_right_by_62	signed64	signed64	sync	impl	1,103	-0,096
mul_by_4611686018427387904	unsigned64	unsigned64	sync	impl	0,585	-0,019
mul_by_4611686018427387904	signed64	signed64	sync	impl	0,585	-0,019
div_by_4611686018427387904	unsigned64	unsigned64	sync	impl	0,353	-0,041
div_by_4611686018427387904	signed64	signed64	sync	impl	2,382	-0,151
dotnet_shift_left_by_63	unsigned64	unsigned64	sync	impl	0,308	-0,039
dotnet_shift_left_by_63	signed64	signed64	sync	impl	0,308	-0,039
dotnet_shift_right_by_63	unsigned64	unsigned64	sync	impl	0,585	-0,019
dotnet_shift_right_by_63	signed64	signed64	sync	impl	1,002	-0,099
mul_by_9223372036854775808	unsigned64	unsigned64	sync	impl	0,308	-0,039
div_by_9223372036854775808	unsigned64	unsigned64	sync	impl	0,585	-0,019
dotnet_shift_left	unsigned32	unsigned32	sync	impl	1,647	-0,090
dotnet_shift_left	signed32	signed32	sync	impl	1,647	-0,090
dotnet_shift_right	unsigned32	unsigned32	sync	impl	1,490	0,002
dotnet_shift_right	signed32	signed32	sync	impl	1,649	-0,132
dotnet_shift_left	unsigned64	unsigned64	sync	impl	2,001	-0,040
dotnet_shift_left	signed64	signed64	sync	impl	2,001	-0,040
dotnet_shift_right	unsigned64	unsigned64	sync	impl	2,205	-0,077
dotnet_shift_right	signed64	signed64	sync	impl	1,950	-0,078
mul_by_-2	signed1	signed1	sync	synth	0	0
mul_by_-2	signed8	signed8	sync	impl	1,131	-0,037
mul_by_-2	signed16	signed16	sync	impl	0,930	-0,044
mul_by_-2	signed32	signed32	sync	impl	0,867	-0,039
mul_by_-2	signed64	signed64	sync	impl	1,113	-0,098
mul_by_0	unsigned1	unsigned1	sync	synth	0	0
mul_by_0	unsigned8	unsigned8	sync	synth	0	0
mul_by_0	unsigned16	unsigned16	sync	synth	0	0
mul_by_0	unsigned32	unsigned32	sync	synth	0	0
mul_by_0	unsigned64	unsigned64	sync	synth	0	0
